,Adults,Children,LeadDays,LengthOfStay,ArrivalDate-WeekDay,1005,1032,1033,1034,1039,1042,1047,1050,1051,1052,1078,1080,40000,40006,1000,1014,1001
11279,1,1,51,5,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11280,5,0,72,6,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11281,6,2,0,1,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11282,4,1,63,1,Saturday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11283,1,2,98,7,Friday,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11284,3,1,98,1,Friday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11285,1,0,68,2,Sunday,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11286,1,1,84,6,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11287,6,2,10,8,Monday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11288,1,1,96,1,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11289,1,1,6,9,Friday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11290,1,0,4,6,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11291,5,0,0,1,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11292,6,2,0,9,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11293,4,0,84,2,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11294,3,1,24,2,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11295,5,1,71,6,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11296,1,0,84,4,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11297,6,1,14,8,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11298,3,2,3,3,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11299,2,1,9,1,Saturday,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11300,4,1,81,4,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11301,2,0,0,2,Friday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11302,4,0,97,3,Saturday,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11303,1,2,2,6,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11304,2,0,22,8,Tuesday,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11305,2,0,0,4,Thursday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11306,2,1,1,4,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11307,1,0,0,2,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
11308,1,1,0,3,Sunday,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11309,2,1,81,4,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11310,6,1,60,2,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11311,4,2,6,7,Thursday,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11312,5,1,25,3,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11313,4,0,74,9,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11314,3,0,85,7,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11315,1,0,42,1,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11316,1,0,71,2,Tuesday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11317,6,1,44,1,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11318,1,0,39,1,Friday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11319,1,0,82,3,Sunday,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11320,4,1,23,8,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11321,6,0,20,6,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11322,4,2,80,8,Sunday,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11323,1,0,34,3,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11324,1,1,1,1,Thursday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11325,1,0,32,1,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11326,4,0,4,1,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11327,6,0,35,1,Friday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11328,6,2,0,2,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11329,1,0,85,3,Friday,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11330,2,0,31,1,Monday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11331,1,2,7,6,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11332,6,0,99,4,Thursday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11333,1,2,48,9,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11334,1,0,74,1,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11335,2,0,13,1,Monday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11336,1,1,47,2,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11337,3,1,58,9,Saturday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11338,6,0,37,5,Friday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11339,6,0,1,6,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11340,4,1,8,8,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11341,5,1,1,6,Thursday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11342,5,2,39,3,Friday,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11343,5,0,95,6,Saturday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11344,4,0,34,2,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11345,2,0,90,4,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11346,5,0,0,7,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11347,1,0,2,9,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11348,1,1,29,3,Friday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11349,4,2,78,8,Wednesday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11350,1,1,42,4,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11351,1,2,4,6,Sunday,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11352,6,1,0,8,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11353,5,1,80,5,Wednesday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11354,1,2,100,2,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11355,6,0,66,3,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11356,1,1,75,8,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11357,2,1,44,5,Friday,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11358,1,0,37,9,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11359,4,2,0,1,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11360,1,1,52,8,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11361,6,0,18,5,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11362,6,0,65,1,Monday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11363,1,2,5,2,Tuesday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11364,1,2,100,1,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11365,6,2,11,2,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11366,1,1,18,1,Saturday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11367,5,0,19,4,Wednesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11368,3,0,80,1,Friday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11369,3,0,10,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11370,2,0,74,3,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11371,5,1,91,1,Friday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11372,1,2,54,7,Saturday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11373,3,0,37,1,Sunday,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11374,1,2,14,3,Tuesday,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11375,3,0,53,6,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11376,2,0,35,5,Saturday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11377,2,1,55,1,Tuesday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11378,1,1,1,7,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11379,2,1,60,6,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11380,3,1,63,2,Saturday,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
11381,1,0,26,5,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11382,1,0,0,3,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11383,1,0,4,4,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11384,2,2,61,1,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11385,5,0,61,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11386,1,0,2,4,Tuesday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11387,2,0,31,4,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11388,2,0,43,4,Tuesday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11389,2,2,13,6,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11390,3,2,89,1,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11391,6,1,39,3,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11392,1,0,59,6,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11393,2,1,0,9,Thursday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11394,1,0,39,2,Sunday,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11395,3,0,35,4,Saturday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11396,3,1,75,3,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11397,2,1,16,7,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11398,2,1,81,1,Saturday,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11399,2,0,69,6,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11400,1,0,43,6,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11401,3,1,86,1,Monday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11402,1,0,14,1,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11403,2,2,49,4,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11404,1,2,38,1,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11405,1,1,97,4,Friday,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11406,2,1,74,7,Saturday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11407,1,1,29,2,Saturday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11408,1,2,41,1,Sunday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11409,1,1,4,3,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11410,5,2,22,1,Sunday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11411,1,0,18,8,Friday,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11412,4,0,0,7,Wednesday,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11413,2,2,86,3,Tuesday,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11414,4,0,15,8,Saturday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11415,1,0,6,6,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11416,4,0,48,2,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11417,1,1,1,3,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11418,5,1,17,2,Wednesday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11419,2,2,84,4,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11420,1,0,0,8,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11421,1,1,23,2,Tuesday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11422,3,1,52,7,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11423,1,1,5,4,Friday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11424,1,2,99,2,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11425,1,1,15,2,Saturday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11426,3,1,1,5,Saturday,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
11427,5,0,10,3,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11428,4,0,76,6,Wednesday,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11429,1,2,0,2,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11430,1,0,54,4,Wednesday,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11431,2,1,5,1,Saturday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11432,1,0,74,5,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11433,2,1,1,9,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11434,1,1,0,1,Friday,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11435,4,0,7,1,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11436,1,0,91,3,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11437,1,2,40,1,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11438,1,0,12,4,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11439,4,0,96,1,Friday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11440,4,1,27,5,Saturday,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11441,3,2,24,1,Monday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11442,2,2,57,9,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11443,3,0,93,1,Wednesday,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11444,1,0,48,3,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11445,2,0,1,3,Sunday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11446,3,1,2,4,Monday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11447,2,0,81,2,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11448,2,2,37,3,Friday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11449,2,1,90,8,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11450,1,0,26,1,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11451,3,0,74,2,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11452,1,0,63,7,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11453,4,1,17,7,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11454,5,0,0,2,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11455,1,1,8,2,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11456,5,0,44,1,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11457,2,0,94,8,Friday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11458,1,2,45,4,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11459,4,1,95,2,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11460,6,0,20,7,Friday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11461,6,0,39,2,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11462,2,0,45,1,Saturday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11463,5,2,76,1,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11464,3,1,41,6,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11465,1,1,0,2,Sunday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11466,1,0,19,5,Saturday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11467,2,0,19,9,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11468,2,0,52,2,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11469,3,0,10,1,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11470,3,0,41,3,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11471,4,0,62,2,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11472,1,0,28,8,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11473,1,1,2,5,Thursday,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11474,5,1,22,4,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11475,5,2,28,9,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11476,1,2,7,6,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11477,2,0,100,1,Wednesday,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11478,4,2,52,3,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11479,2,1,97,1,Tuesday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11480,3,1,31,1,Friday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11481,5,1,88,1,Saturday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11482,2,0,1,2,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11483,2,2,85,5,Friday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11484,2,0,10,5,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11485,2,0,10,1,Wednesday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11486,1,2,22,2,Saturday,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11487,1,2,2,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11488,2,0,22,2,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11489,3,1,1,5,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11490,2,0,100,1,Tuesday,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11491,2,0,82,2,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11492,4,0,37,7,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11493,2,1,70,3,Wednesday,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
11494,1,1,28,9,Sunday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11495,1,2,71,1,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11496,1,1,43,1,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11497,2,0,36,1,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11498,3,0,91,6,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11499,1,0,92,3,Tuesday,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
11500,1,0,41,7,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11501,6,1,35,3,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11502,5,0,10,5,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11503,4,2,59,3,Friday,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11504,1,2,0,7,Saturday,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11505,1,1,0,1,Saturday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11506,1,0,0,3,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11507,1,2,0,2,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11508,6,2,1,1,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11509,3,0,30,8,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11510,3,1,15,1,Saturday,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11511,6,0,15,9,Monday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11512,1,0,1,3,Saturday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11513,1,0,48,7,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11514,4,1,53,9,Sunday,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
11515,2,1,2,6,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11516,1,1,21,1,Tuesday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11517,6,0,53,1,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11518,5,0,30,2,Wednesday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11519,2,1,84,4,Friday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11520,3,0,28,1,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11521,4,1,70,6,Thursday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11522,3,0,73,4,Saturday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
11523,1,0,0,5,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11524,6,1,1,2,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11525,4,0,86,1,Wednesday,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11526,5,1,1,1,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11527,6,2,5,8,Friday,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11528,1,0,9,1,Friday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11529,2,0,30,1,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11530,4,0,4,2,Saturday,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11531,4,1,90,1,Saturday,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
11532,4,2,24,7,Friday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11533,3,0,2,4,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11534,1,0,0,8,Monday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11535,6,1,3,1,Saturday,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
11536,1,0,4,8,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11537,4,0,100,1,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11538,1,1,68,7,Tuesday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11539,3,1,6,2,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11540,1,0,23,4,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11541,1,0,65,7,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11542,1,0,97,1,Tuesday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11543,1,0,98,9,Thursday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11544,1,1,73,4,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11545,4,0,38,1,Friday,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11546,3,0,70,2,Friday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11547,1,2,0,6,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11548,5,0,38,9,Tuesday,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11549,2,0,4,3,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11550,6,1,95,1,Friday,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11551,6,0,45,1,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11552,2,1,39,7,Sunday,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11553,6,0,51,1,Saturday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11554,1,0,59,2,Saturday,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11555,6,2,40,8,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11556,2,0,54,9,Saturday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
