ArrivalDate-Weekday;Arrival-Month;channel-id;LeadDays;lang-id;nights-qty;room-qty;adult-qty;child-qty;infant-qty
MONDAY   ;11;6;17;1;3;1;2;0;0
SATURDAY ;11;6;3;1;3;1;2;0;0
SUNDAY   ;12;6;8;1;3;1;1;0;0
MONDAY   ;12;6;28;1;3;1;2;0;0
TUESDAY  ;12;1;39;1;3;1;2;0;0
FRIDAY   ;11;7;4;1;3;1;1;0;0
THURSDAY ;11;6;4;1;3;1;1;0;0
SUNDAY   ;11;6;6;1;3;1;2;0;0
SUNDAY   ;12;1;3;1;2;1;2;0;0
THURSDAY ;12;7;8;1;3;1;1;1;0
WEDNESDAY;12;6;44;1;3;1;2;0;0
WEDNESDAY;10;7;25;1;4;1;1;0;0
WEDNESDAY;10;6;9;1;3;1;1;0;0
MONDAY   ;11;6;20;1;3;1;2;0;0
THURSDAY ;11;7;6;1;4;1;1;0;0
FRIDAY   ;11;6;5;1;4;1;2;0;0
THURSDAY ;12;6;28;1;3;1;1;0;0
FRIDAY   ;12;6;54;1;4;1;2;0;0
TUESDAY  ;11;7;7;1;2;1;1;0;0
SUNDAY   ;12;6;5;1;5;1;2;0;0
TUESDAY  ;10;7;18;1;4;1;1;0;0
TUESDAY  ;12;6;1;1;4;1;2;0;0
FRIDAY   ;1;12;98;1;4;1;2;0;0
SATURDAY ;1;13;75;1;4;1;1;0;0
TUESDAY  ;1;1;64;1;4;1;2;0;0
TUESDAY  ;1;1;34;1;1;1;1;0;0
WEDNESDAY;1;13;14;1;1;1;1;0;0
FRIDAY   ;1;1;13;1;10;1;1;0;0
THURSDAY ;1;13;3;1;1;1;1;0;0
WEDNESDAY;1;13;2;1;1;1;1;0;0
TUESDAY  ;1;13;7;1;1;1;1;0;0
MONDAY   ;5;13;139;1;5;1;1;0;0
WEDNESDAY;5;1;126;1;1;1;1;0;0
TUESDAY  ;2;13;20;1;3;1;1;0;0
MONDAY   ;9;13;44;1;1;1;1;0;0
SUNDAY   ;7;13;18;1;1;1;1;0;0
TUESDAY  ;10;13;5;1;2;1;1;0;0
THURSDAY ;6;13;84;1;3;1;2;0;0
FRIDAY   ;11;6;19;1;2;1;2;0;0
SATURDAY ;12;6;47;1;1;1;2;0;0
MONDAY   ;7;6;73;1;5;1;2;0;0
WEDNESDAY;8;6;69;1;4;1;2;0;0
SATURDAY ;4;6;40;1;1;1;2;0;0
SATURDAY ;8;6;37;1;5;1;2;0;0
SUNDAY   ;3;6;17;1;3;1;2;0;0
WEDNESDAY;7;6;15;1;1;1;2;0;0
SUNDAY   ;6;6;24;1;1;1;2;0;0
TUESDAY  ;4;6;1;1;1;1;2;0;0
SATURDAY ;6;6;12;1;1;1;2;0;0
SATURDAY ;5;6;45;1;1;1;2;0;0
SATURDAY ;5;6;2;1;2;1;2;0;0
SATURDAY ;8;6;18;1;5;1;2;0;0
TUESDAY  ;7;6;46;1;5;1;2;0;0
MONDAY   ;4;6;4;1;1;1;2;0;0
THURSDAY ;8;6;12;1;3;1;2;0;0
THURSDAY ;9;6;11;1;1;1;2;0;0
THURSDAY ;3;6;9;1;1;1;1;0;0
MONDAY   ;7;6;137;1;4;1;2;0;0
SATURDAY ;8;6;9;1;4;1;1;0;0
SATURDAY ;5;6;0;1;1;1;2;0;0
SATURDAY ;9;6;44;1;1;1;2;0;0
TUESDAY  ;7;6;13;1;4;1;3;0;0
SATURDAY ;8;6;93;1;5;1;2;0;0
SUNDAY   ;6;6;8;1;2;1;2;0;0
THURSDAY ;8;6;21;1;4;1;1;0;0
FRIDAY   ;6;6;22;1;4;1;2;0;0
WEDNESDAY;5;6;139;1;2;1;2;0;0
WEDNESDAY;4;7;8;1;4;1;1;0;0
WEDNESDAY;6;7;2;1;3;1;1;0;0
SATURDAY ;6;7;57;1;2;1;2;0;0
WEDNESDAY;5;6;0;1;1;1;1;0;0
THURSDAY ;10;6;20;1;1;1;2;0;0
FRIDAY   ;4;7;46;1;9;1;1;0;0
SUNDAY   ;9;7;45;1;3;1;2;0;0
MONDAY   ;5;7;7;1;1;1;1;0;0
SATURDAY ;8;7;1;1;2;1;1;0;0
SUNDAY   ;9;6;3;1;1;1;2;0;0
MONDAY   ;4;7;7;1;1;1;1;0;0
MONDAY   ;5;7;174;1;4;1;1;0;0
TUESDAY  ;4;7;14;1;4;1;1;0;0
TUESDAY  ;4;7;71;1;5;1;2;0;0
WEDNESDAY;4;6;52;1;2;1;2;0;0
THURSDAY ;2;7;0;1;3;1;1;0;0
SUNDAY   ;10;7;45;1;3;1;1;0;0
THURSDAY ;5;7;22;1;1;1;1;0;0
MONDAY   ;5;6;15;1;1;1;2;0;0
SATURDAY ;2;6;32;1;4;1;2;0;0
THURSDAY ;10;6;2;1;1;1;2;0;0
MONDAY   ;3;7;5;1;13;1;1;0;0
WEDNESDAY;1;7;6;1;1;1;1;0;0
THURSDAY ;3;7;164;1;7;1;2;0;0
MONDAY   ;5;6;0;1;1;1;2;0;0
THURSDAY ;3;13;13;1;1;1;1;0;0
FRIDAY   ;1;7;4;1;1;1;2;0;0
MONDAY   ;6;6;12;1;1;1;1;0;0
SUNDAY   ;7;6;55;1;5;1;2;0;0
SATURDAY ;6;6;27;1;1;1;2;0;0
WEDNESDAY;7;7;35;1;2;1;2;0;0
SATURDAY ;5;6;5;1;1;1;2;0;0
THURSDAY ;10;7;8;1;2;1;1;0;0
WEDNESDAY;9;13;19;1;4;1;1;0;0
FRIDAY   ;5;6;43;1;3;1;2;0;0
WEDNESDAY;2;7;27;1;2;1;1;0;0
SUNDAY   ;2;7;3;1;3;1;1;0;0
SATURDAY ;10;7;16;1;1;1;1;0;0
SUNDAY   ;10;7;38;1;3;1;2;0;0
FRIDAY   ;8;7;5;1;4;1;1;0;0
MONDAY   ;7;7;0;1;1;1;1;0;0
MONDAY   ;6;6;193;1;1;1;2;0;0
FRIDAY   ;3;7;0;1;2;1;2;0;0
WEDNESDAY;3;7;7;1;15;1;2;0;0
FRIDAY   ;10;6;31;1;1;1;1;0;0
SUNDAY   ;7;7;3;1;6;1;1;0;0
WEDNESDAY;6;13;27;1;2;1;1;0;0
THURSDAY ;9;7;41;1;1;1;1;0;0
SATURDAY ;8;7;1;1;3;1;2;0;0
SUNDAY   ;7;7;1;1;1;1;2;0;0
WEDNESDAY;1;7;12;1;2;1;2;0;0
MONDAY   ;8;7;57;1;3;1;2;0;0
WEDNESDAY;5;7;49;1;3;1;1;0;0
WEDNESDAY;9;6;51;1;2;1;2;0;0
SATURDAY ;6;7;71;1;1;1;1;1;0
SATURDAY ;6;7;8;1;1;1;1;0;0
FRIDAY   ;3;7;15;1;3;1;2;0;0
SUNDAY   ;6;7;59;1;3;1;2;1;0
MONDAY   ;6;7;6;1;3;1;2;0;0
MONDAY   ;3;7;2;1;1;1;1;0;0
MONDAY   ;4;13;1;1;1;1;1;0;0
SATURDAY ;2;7;11;1;2;1;2;0;0
MONDAY   ;9;7;54;1;6;1;1;0;0
WEDNESDAY;2;7;23;1;4;1;2;0;0
WEDNESDAY;2;6;1;1;1;1;2;0;0
SUNDAY   ;2;7;0;1;2;1;1;0;0
THURSDAY ;1;7;2;1;1;1;1;0;0
MONDAY   ;8;7;7;1;6;1;2;0;0
TUESDAY  ;1;7;39;1;1;1;2;0;0
TUESDAY  ;2;7;5;1;1;1;1;0;0
TUESDAY  ;3;6;4;1;2;1;2;0;0
TUESDAY  ;4;7;4;1;1;1;1;0;0
MONDAY   ;6;6;67;1;2;1;2;0;0
MONDAY   ;3;6;13;1;1;1;1;0;0
SUNDAY   ;8;7;32;1;4;1;2;0;0
FRIDAY   ;8;7;38;1;4;1;2;0;0
SUNDAY   ;7;6;89;1;6;1;2;0;0
THURSDAY ;9;7;8;1;6;1;1;0;0
WEDNESDAY;12;6;91;1;1;1;2;0;0
FRIDAY   ;5;6;40;1;2;1;2;0;0
SATURDAY ;6;7;68;1;1;1;3;0;0
SATURDAY ;8;7;10;1;6;1;1;0;0
FRIDAY   ;8;7;29;1;1;1;2;0;0
SUNDAY   ;2;7;0;1;2;1;1;0;0
TUESDAY  ;5;6;78;1;2;1;2;1;0
FRIDAY   ;6;7;7;1;7;1;1;0;0
SUNDAY   ;3;7;4;1;2;1;1;0;0
FRIDAY   ;10;7;7;1;4;1;2;0;0
TUESDAY  ;9;7;25;1;3;1;1;0;0
TUESDAY  ;1;7;3;1;1;1;1;0;0
WEDNESDAY;1;7;7;1;1;1;1;0;0
WEDNESDAY;9;7;23;1;3;1;2;0;0
SATURDAY ;6;7;57;1;8;1;2;0;0
TUESDAY  ;9;7;1;1;1;1;2;0;0
FRIDAY   ;11;7;78;1;2;1;1;0;0
WEDNESDAY;8;7;1;1;3;1;2;0;0
THURSDAY ;10;7;73;1;3;1;2;0;0
SATURDAY ;6;7;0;1;4;1;1;0;0
SUNDAY   ;7;7;1;1;4;1;2;0;0
FRIDAY   ;5;6;44;1;2;1;2;0;0
FRIDAY   ;10;13;92;1;1;1;1;0;0
WEDNESDAY;8;6;43;1;1;1;2;0;0
SATURDAY ;8;6;2;1;1;1;1;0;0
FRIDAY   ;2;6;17;1;3;1;2;0;0
SUNDAY   ;3;7;38;1;7;1;2;0;0
TUESDAY  ;7;13;22;1;2;1;1;0;0
MONDAY   ;7;7;20;1;1;1;1;0;0
THURSDAY ;10;6;45;1;2;1;2;0;0
TUESDAY  ;10;13;7;1;2;1;1;0;0
WEDNESDAY;8;7;1;1;5;1;3;0;0
SUNDAY   ;8;6;72;1;2;1;2;0;0
SATURDAY ;10;7;10;1;1;1;2;0;0
THURSDAY ;5;7;22;1;1;1;1;0;0
TUESDAY  ;7;6;52;1;2;1;2;0;0
TUESDAY  ;5;6;25;1;1;1;1;0;0
SUNDAY   ;10;7;23;1;3;1;1;0;0
SATURDAY ;4;7;16;1;5;1;2;0;0
TUESDAY  ;5;6;59;1;2;1;2;0;0
THURSDAY ;3;6;8;1;1;1;2;0;0
WEDNESDAY;6;6;97;1;2;1;2;0;0
SUNDAY   ;9;7;45;1;3;1;1;0;0
SATURDAY ;5;6;0;1;1;1;2;0;0
TUESDAY  ;9;7;62;1;3;1;2;0;0
THURSDAY ;9;6;4;1;2;1;2;0;0
TUESDAY  ;6;7;8;1;4;1;1;0;0
WEDNESDAY;1;7;2;1;1;1;1;0;0
WEDNESDAY;5;7;72;1;3;1;2;1;0
SATURDAY ;5;7;9;1;2;1;2;0;0
MONDAY   ;2;7;26;1;2;1;2;0;0
TUESDAY  ;9;13;8;1;1;1;1;0;0
SUNDAY   ;5;6;0;1;1;1;2;0;0
SUNDAY   ;1;7;10;1;2;1;1;0;0
WEDNESDAY;6;6;38;1;2;1;3;0;0
FRIDAY   ;7;7;81;1;14;1;1;0;0
MONDAY   ;1;7;17;1;2;1;1;0;0
SATURDAY ;7;6;39;1;4;1;2;0;0
SATURDAY ;10;6;227;1;4;1;1;0;0
WEDNESDAY;4;7;15;1;2;1;1;0;0
FRIDAY   ;2;7;9;1;2;1;2;0;0
TUESDAY  ;5;6;46;1;3;1;2;0;0
THURSDAY ;1;7;10;1;2;1;2;0;0
MONDAY   ;3;6;0;1;1;1;1;0;0
WEDNESDAY;8;7;1;1;2;1;1;0;0
MONDAY   ;11;6;38;1;1;1;2;0;0
MONDAY   ;8;7;1;1;2;1;1;0;0
MONDAY   ;7;13;28;1;1;1;1;0;0
SUNDAY   ;8;6;64;1;5;1;2;0;0
SATURDAY ;4;6;71;1;1;1;1;0;0
FRIDAY   ;2;7;8;1;2;1;1;0;0
THURSDAY ;5;6;0;1;1;1;2;0;0
THURSDAY ;4;7;13;1;2;1;1;0;0
SATURDAY ;7;6;171;1;4;1;2;0;0
SUNDAY   ;6;7;8;1;1;1;1;0;0
THURSDAY ;2;7;9;1;2;1;1;0;0
SATURDAY ;5;6;44;1;1;1;2;0;0
MONDAY   ;5;7;34;1;3;1;1;0;0
SUNDAY   ;4;7;1;1;3;1;2;0;0
SATURDAY ;10;6;17;1;1;1;2;0;0
WEDNESDAY;4;7;8;1;4;1;1;0;0
FRIDAY   ;4;7;0;1;2;1;1;0;0
WEDNESDAY;1;7;7;1;1;1;1;0;0
WEDNESDAY;10;13;9;1;1;1;1;0;0
SUNDAY   ;7;7;128;1;9;1;2;0;0
TUESDAY  ;3;7;49;1;5;1;2;0;0
MONDAY   ;4;7;25;1;5;1;3;0;0
MONDAY   ;2;6;11;1;1;1;1;0;0
SATURDAY ;2;6;50;1;1;1;2;0;0
SATURDAY ;5;7;11;1;2;1;1;0;0
MONDAY   ;3;7;12;1;6;1;1;0;0
FRIDAY   ;9;6;0;1;2;1;2;0;0
MONDAY   ;10;7;11;1;2;1;2;0;0
TUESDAY  ;9;7;81;1;2;1;2;0;0
SUNDAY   ;8;7;6;1;3;1;0;2;0
TUESDAY  ;7;7;12;1;3;1;2;0;0
WEDNESDAY;8;6;43;1;2;1;2;0;0
FRIDAY   ;5;6;2;1;1;1;1;0;0
SATURDAY ;9;7;57;1;3;1;1;0;0
MONDAY   ;7;7;123;1;3;1;2;0;0
THURSDAY ;5;6;1;1;1;1;1;0;0
THURSDAY ;2;7;14;1;3;1;1;0;0
MONDAY   ;1;7;0;1;1;1;1;0;0
FRIDAY   ;4;6;2;1;1;1;2;0;0
WEDNESDAY;9;13;23;1;1;1;1;0;0
TUESDAY  ;2;7;26;1;7;1;1;0;0
MONDAY   ;6;7;4;1;3;1;1;0;0
SUNDAY   ;8;7;2;1;3;1;2;0;0
FRIDAY   ;3;7;2;1;8;1;1;0;0
SUNDAY   ;11;13;11;1;1;1;1;0;0
MONDAY   ;6;7;19;1;5;1;1;0;0
FRIDAY   ;1;7;8;1;1;1;1;0;0
WEDNESDAY;1;7;1;1;3;1;2;0;0
SUNDAY   ;3;7;11;1;4;1;2;0;0
TUESDAY  ;3;6;1;1;1;1;1;0;0
WEDNESDAY;3;7;77;1;4;1;2;0;0
MONDAY   ;6;7;0;1;1;1;1;0;0
MONDAY   ;5;7;5;1;4;1;1;0;0
SATURDAY ;6;7;3;1;2;1;2;1;0
TUESDAY  ;1;7;25;1;4;1;1;0;0
WEDNESDAY;3;7;0;1;1;1;1;0;0
SUNDAY   ;5;7;6;1;3;1;2;1;0
MONDAY   ;10;6;0;1;1;1;2;0;0
WEDNESDAY;5;6;42;1;1;1;1;0;0
THURSDAY ;7;7;38;1;2;1;2;0;0
WEDNESDAY;1;7;79;1;4;1;2;0;0
WEDNESDAY;1;7;6;1;3;1;1;0;0
FRIDAY   ;1;7;8;1;1;1;1;0;0
SUNDAY   ;6;6;4;1;1;1;2;0;0
WEDNESDAY;2;6;1;1;1;1;1;0;0
TUESDAY  ;8;6;11;1;4;1;1;0;0
SATURDAY ;3;7;75;1;2;1;2;0;0
THURSDAY ;3;7;0;1;1;1;2;0;0
FRIDAY   ;2;7;36;1;2;1;2;0;0
TUESDAY  ;9;6;4;1;1;1;1;0;0
TUESDAY  ;5;6;0;1;1;1;2;0;0
SATURDAY ;2;7;31;1;2;1;2;0;0
THURSDAY ;8;7;28;1;4;1;2;0;0
SATURDAY ;5;6;5;1;1;1;2;0;0
TUESDAY  ;5;6;34;1;4;1;1;0;0
SATURDAY ;10;6;112;1;4;1;2;0;0
TUESDAY  ;9;7;8;1;1;1;1;0;0
WEDNESDAY;4;6;11;1;1;1;2;0;0
MONDAY   ;4;7;0;1;1;1;1;0;0
WEDNESDAY;2;13;8;1;1;1;1;0;0
TUESDAY  ;6;6;0;1;1;1;1;0;0
SATURDAY ;6;7;18;1;1;1;2;0;0
MONDAY   ;5;13;10;1;4;1;1;0;0
THURSDAY ;1;7;3;1;1;1;1;0;0
FRIDAY   ;12;6;125;1;4;1;3;0;0
MONDAY   ;1;7;11;1;2;1;1;0;0
THURSDAY ;7;7;1;1;4;1;2;2;0
THURSDAY ;3;7;7;1;10;1;2;1;0
TUESDAY  ;11;7;27;1;3;1;1;0;0
TUESDAY  ;8;7;5;1;1;1;2;0;0
FRIDAY   ;3;7;0;1;2;1;1;0;0
TUESDAY  ;2;7;0;1;5;1;2;0;0
SUNDAY   ;10;6;73;1;3;1;2;0;0
SUNDAY   ;6;7;5;1;5;1;1;0;0
SUNDAY   ;5;6;7;1;2;1;2;0;0
THURSDAY ;1;7;9;1;2;1;1;0;0
WEDNESDAY;10;6;6;1;1;1;1;0;0
SUNDAY   ;3;7;12;1;3;1;1;0;0
THURSDAY ;9;7;2;1;4;1;1;0;0
WEDNESDAY;3;7;28;1;15;1;2;1;0
MONDAY   ;8;7;57;1;3;1;2;0;0
THURSDAY ;2;6;7;1;3;1;2;0;0
MONDAY   ;7;7;14;1;4;1;1;2;0
TUESDAY  ;6;13;46;1;3;1;1;0;0
TUESDAY  ;1;7;68;1;1;1;1;0;0
MONDAY   ;9;7;1;1;2;1;2;0;0
MONDAY   ;2;7;24;1;4;1;1;0;0
FRIDAY   ;6;7;1;1;3;1;1;1;0
FRIDAY   ;6;6;4;1;3;1;2;0;0
MONDAY   ;1;7;23;1;1;1;1;0;0
THURSDAY ;6;13;56;1;1;1;1;0;0
MONDAY   ;8;6;2;1;2;1;2;0;0
WEDNESDAY;4;7;15;1;4;1;1;0;0
MONDAY   ;2;7;6;1;1;1;1;0;0
WEDNESDAY;9;6;40;1;2;1;1;0;0
TUESDAY  ;11;7;55;1;2;1;2;0;0
MONDAY   ;6;13;13;1;1;1;1;0;0
TUESDAY  ;10;7;41;1;2;1;1;0;0
TUESDAY  ;4;7;1;1;1;1;1;0;0
WEDNESDAY;5;6;26;1;4;1;2;0;0
TUESDAY  ;9;7;13;1;6;1;1;0;0
TUESDAY  ;1;7;43;1;5;1;1;0;0
THURSDAY ;1;7;0;1;1;1;1;0;0
SATURDAY ;7;7;4;1;7;1;1;0;0
FRIDAY   ;2;6;11;1;2;1;2;0;0
FRIDAY   ;5;6;67;1;3;1;2;0;0
MONDAY   ;3;7;45;1;1;1;1;0;0
MONDAY   ;2;7;13;1;3;1;1;0;0
WEDNESDAY;3;7;26;1;3;1;1;0;0
WEDNESDAY;2;6;40;1;1;1;2;0;0
SATURDAY ;6;6;58;1;7;1;2;0;0
TUESDAY  ;6;7;4;1;3;1;1;0;0
FRIDAY   ;7;7;11;1;4;1;1;0;0
MONDAY   ;4;13;5;1;1;1;1;0;0
SATURDAY ;3;6;0;1;1;1;2;0;0
SUNDAY   ;7;7;4;1;5;1;1;0;0
TUESDAY  ;4;7;22;1;8;1;1;0;0
MONDAY   ;5;7;3;1;1;1;2;0;0
SUNDAY   ;1;7;23;1;1;1;1;0;0
FRIDAY   ;9;6;63;1;2;1;1;0;0
WEDNESDAY;10;7;20;1;3;1;1;0;0
THURSDAY ;4;7;13;1;2;1;2;0;0
TUESDAY  ;5;6;1;1;2;1;1;0;0
FRIDAY   ;10;7;30;1;2;1;2;0;0
TUESDAY  ;1;7;19;1;1;1;1;0;0
MONDAY   ;6;13;41;1;4;1;1;0;0
FRIDAY   ;10;7;28;1;4;1;2;1;0
WEDNESDAY;3;6;12;1;3;1;2;0;0
TUESDAY  ;2;7;5;1;1;1;2;0;0
TUESDAY  ;9;6;3;1;1;1;2;0;0
SUNDAY   ;1;7;3;1;1;1;1;0;0
WEDNESDAY;8;7;2;1;4;1;2;0;0
MONDAY   ;5;6;24;1;1;1;1;0;0
SUNDAY   ;5;13;18;1;1;1;1;0;0
MONDAY   ;8;7;16;1;2;1;2;0;0
THURSDAY ;9;7;41;1;1;1;1;0;0
THURSDAY ;7;7;0;1;3;1;1;0;0
SUNDAY   ;6;6;64;1;3;1;2;0;0
SUNDAY   ;10;7;0;1;4;1;1;0;0
THURSDAY ;7;6;27;1;5;1;2;0;0
WEDNESDAY;1;7;41;1;1;1;1;0;0
SATURDAY ;10;13;93;1;5;1;1;0;0
SUNDAY   ;7;13;6;1;1;1;2;0;0
SUNDAY   ;8;7;18;1;8;1;2;0;0
TUESDAY  ;9;7;60;1;5;1;1;0;0
TUESDAY  ;5;6;27;1;1;1;2;0;0
WEDNESDAY;9;7;21;1;4;1;1;0;0
FRIDAY   ;6;7;0;1;2;1;1;0;0
MONDAY   ;10;7;1;1;1;1;1;0;0
THURSDAY ;4;7;2;1;5;1;2;1;0
SUNDAY   ;5;6;1;1;1;1;1;0;0
TUESDAY  ;9;13;7;1;2;1;1;0;0
TUESDAY  ;5;6;50;1;3;1;2;0;0
TUESDAY  ;10;7;3;1;2;1;1;0;0
WEDNESDAY;4;6;97;1;2;1;2;0;0
SATURDAY ;3;7;0;1;1;1;1;0;0
SATURDAY ;6;6;58;1;6;1;2;0;0
TUESDAY  ;1;7;2;1;1;1;1;0;0
FRIDAY   ;1;7;11;1;6;1;1;0;0
WEDNESDAY;4;13;5;1;1;1;1;0;0
MONDAY   ;2;7;6;1;1;1;1;0;0
SUNDAY   ;7;6;291;1;2;1;2;0;0
FRIDAY   ;9;7;9;1;6;1;1;0;0
SUNDAY   ;3;7;10;1;7;1;2;1;0
WEDNESDAY;5;7;1;1;1;1;1;0;0
WEDNESDAY;9;13;1;1;1;1;1;0;0
FRIDAY   ;5;6;21;1;2;1;2;0;0
MONDAY   ;3;7;13;1;2;1;1;0;0
TUESDAY  ;4;7;42;1;2;1;2;0;0
SUNDAY   ;10;7;38;1;2;1;1;0;0
SATURDAY ;9;6;2;1;1;1;2;0;0
SUNDAY   ;3;6;14;1;1;1;1;0;0
WEDNESDAY;9;6;5;1;2;1;1;0;0
WEDNESDAY;1;7;0;1;1;1;1;0;0
TUESDAY  ;9;6;30;1;1;1;2;0;0
WEDNESDAY;1;7;93;1;1;1;2;0;0
TUESDAY  ;6;13;35;1;3;1;1;0;0
SATURDAY ;3;7;38;1;4;1;2;0;0
MONDAY   ;5;6;6;1;1;1;1;0;0
THURSDAY ;5;13;6;1;2;1;1;0;0
TUESDAY  ;8;6;1;1;3;1;2;0;0
SUNDAY   ;6;7;8;1;1;1;1;0;0
SUNDAY   ;6;7;2;1;3;1;1;0;0
MONDAY   ;2;7;4;1;1;1;1;0;0
THURSDAY ;6;7;17;1;1;1;1;0;0
WEDNESDAY;1;7;7;1;1;1;1;0;0
WEDNESDAY;1;7;7;1;2;1;1;0;0
THURSDAY ;9;7;8;1;6;1;1;0;0
MONDAY   ;5;6;6;1;1;1;1;0;0
MONDAY   ;1;7;3;1;5;1;1;0;0
THURSDAY ;7;6;58;1;3;1;2;0;0
SATURDAY ;4;6;69;1;2;1;2;0;0
TUESDAY  ;5;6;32;1;3;1;2;0;0
MONDAY   ;4;6;29;1;1;1;2;0;0
TUESDAY  ;7;13;6;1;1;1;1;0;0
MONDAY   ;9;6;9;1;1;1;2;0;0
TUESDAY  ;8;6;73;1;3;1;3;0;0
THURSDAY ;2;7;15;1;3;1;2;1;0
WEDNESDAY;9;6;1;1;1;1;1;0;0
TUESDAY  ;10;7;19;1;1;1;1;0;0
WEDNESDAY;6;6;4;1;2;1;2;0;0
THURSDAY ;10;13;14;1;3;1;1;0;0
SATURDAY ;6;6;45;1;1;1;2;0;0
FRIDAY   ;8;7;50;1;10;1;2;0;0
SATURDAY ;10;7;32;1;5;1;1;0;0
SUNDAY   ;1;7;3;1;3;1;2;0;0
SATURDAY ;3;6;1;1;1;1;2;0;0
FRIDAY   ;11;6;113;1;3;1;2;0;0
TUESDAY  ;10;7;12;1;2;1;1;0;0
FRIDAY   ;10;6;0;1;1;1;2;0;0
TUESDAY  ;3;6;41;1;2;1;2;0;0
FRIDAY   ;6;7;9;1;3;1;2;0;0
MONDAY   ;2;6;38;1;3;1;2;0;0
FRIDAY   ;3;7;2;1;1;1;1;0;0
TUESDAY  ;5;13;5;1;1;1;1;0;0
FRIDAY   ;8;7;22;1;3;1;2;1;0
SATURDAY ;9;6;2;1;1;1;3;0;0
MONDAY   ;1;7;4;1;1;1;1;0;0
WEDNESDAY;10;13;22;1;1;1;1;0;0
WEDNESDAY;10;7;0;1;1;1;1;0;0
WEDNESDAY;1;7;7;1;2;1;1;0;0
FRIDAY   ;8;6;11;1;4;1;2;0;0
MONDAY   ;6;6;1;1;1;1;2;0;0
SUNDAY   ;1;7;23;1;1;1;1;0;0
SATURDAY ;6;6;70;1;1;1;2;0;0
SUNDAY   ;5;13;20;1;5;1;1;0;0
WEDNESDAY;10;6;6;1;2;1;2;0;0
WEDNESDAY;8;6;22;1;4;1;1;0;0
THURSDAY ;9;6;7;1;1;1;1;0;0
WEDNESDAY;1;7;0;1;1;1;1;0;0
THURSDAY ;6;13;2;1;1;1;1;0;0
TUESDAY  ;8;7;3;1;2;1;2;2;0
SUNDAY   ;3;7;0;1;2;1;1;0;0
FRIDAY   ;8;6;18;1;2;1;2;0;0
WEDNESDAY;7;6;98;1;4;1;3;0;0
WEDNESDAY;4;7;14;1;3;1;1;0;0
SUNDAY   ;7;7;10;1;6;1;1;0;0
TUESDAY  ;4;7;12;1;4;1;1;0;0
FRIDAY   ;7;7;11;1;1;1;1;0;0
SUNDAY   ;6;7;137;1;4;1;2;1;0
THURSDAY ;9;13;22;1;3;1;1;0;0
FRIDAY   ;7;6;59;1;3;1;2;0;0
TUESDAY  ;7;7;71;1;14;1;2;0;0
SUNDAY   ;6;7;5;1;2;1;2;0;0
THURSDAY ;1;7;8;1;3;1;2;0;0
TUESDAY  ;7;6;11;1;3;1;2;0;0
WEDNESDAY;1;7;6;1;2;1;1;0;0
THURSDAY ;10;7;8;1;2;1;2;0;0
WEDNESDAY;7;7;6;1;5;1;1;0;0
TUESDAY  ;4;13;4;1;1;1;1;0;0
WEDNESDAY;9;6;40;1;2;1;1;0;0
MONDAY   ;2;7;4;1;4;1;2;0;0
MONDAY   ;5;13;13;1;1;1;1;0;0
FRIDAY   ;5;6;30;1;1;1;2;0;0
TUESDAY  ;5;13;6;1;1;1;1;0;0
SATURDAY ;3;6;1;1;1;1;2;0;0
WEDNESDAY;9;6;1;1;2;1;2;0;0
FRIDAY   ;5;6;40;1;3;1;2;1;0
SUNDAY   ;3;7;9;1;1;1;1;0;0
SATURDAY ;7;6;2;1;1;1;1;0;0
SATURDAY ;6;6;5;1;1;1;2;0;0
MONDAY   ;10;7;90;1;6;1;2;1;0
SATURDAY ;2;6;43;1;3;1;2;0;0
SUNDAY   ;6;6;103;1;5;1;2;0;0
WEDNESDAY;1;7;9;1;2;1;1;0;0
MONDAY   ;3;13;90;1;1;1;1;0;0
FRIDAY   ;2;7;8;1;2;1;2;0;0
SATURDAY ;8;6;12;1;2;1;2;0;0
THURSDAY ;1;7;17;1;1;1;2;0;0
WEDNESDAY;9;6;8;1;1;1;2;0;0
SATURDAY ;8;6;41;1;3;1;2;0;0
MONDAY   ;6;7;6;1;5;1;1;0;0
THURSDAY ;3;6;23;1;2;1;1;0;0
SATURDAY ;8;6;34;1;2;1;2;0;0
THURSDAY ;5;6;1;1;1;1;1;0;0
WEDNESDAY;7;6;25;1;2;1;2;0;0
THURSDAY ;4;7;0;1;1;1;1;0;0
THURSDAY ;1;7;7;1;1;1;1;0;0
WEDNESDAY;7;7;0;1;1;1;2;0;0
SUNDAY   ;8;7;6;1;3;1;2;0;0
MONDAY   ;6;13;19;1;4;1;1;0;0
TUESDAY  ;1;7;6;1;1;1;1;0;0
SATURDAY ;9;7;257;1;4;1;1;0;0
WEDNESDAY;5;7;0;1;2;1;1;0;0
SUNDAY   ;2;7;170;1;5;1;2;0;0
SUNDAY   ;4;7;0;1;1;1;2;0;0
TUESDAY  ;6;7;0;1;2;1;2;0;0
SATURDAY ;10;7;32;1;2;1;1;0;0
TUESDAY  ;3;6;1;1;1;1;1;0;0
WEDNESDAY;2;7;0;1;1;1;2;0;0
SATURDAY ;4;6;2;1;1;1;2;0;0
TUESDAY  ;3;13;14;1;6;1;1;0;0
FRIDAY   ;12;13;78;1;10;1;2;0;0
THURSDAY ;7;6;33;1;4;1;1;0;0
