,adults,children,leaddays,lengthofstay,arrivaldateweekday,channel,language,currency,cluster,Predicted_Cluster
38859,1,0,400,7,sunday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38860,1,0,400,7,sunday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38861,1,0,400,7,sunday,others,en-us,eur,EuropeanTraveler,europeantraveler
38862,1,0,400,7,monday,web,en-us,eur,EuropeanTraveler,europeantraveler
38863,1,0,400,7,monday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38864,1,0,400,7,monday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38865,1,0,400,7,monday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38866,1,0,400,7,monday,others,en-us,eur,EuropeanTraveler,europeantraveler
38867,1,0,400,7,tuesday,web,en-us,eur,EuropeanTraveler,europeantraveler
38868,1,0,400,7,tuesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38869,1,0,400,7,tuesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38870,1,0,400,7,tuesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38871,1,0,400,7,tuesday,others,en-us,eur,EuropeanTraveler,europeantraveler
38872,1,0,400,7,wednesday,web,en-us,eur,EuropeanTraveler,europeantraveler
38873,1,0,400,7,wednesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38874,1,0,400,7,wednesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38875,1,0,400,7,wednesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38876,1,0,400,7,wednesday,others,en-us,eur,EuropeanTraveler,europeantraveler
38877,1,0,400,7,thursday,web,en-us,eur,EuropeanTraveler,europeantraveler
38878,1,0,400,7,thursday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38879,1,0,400,7,thursday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38880,1,0,400,7,thursday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38881,1,0,400,7,thursday,others,en-us,eur,EuropeanTraveler,europeantraveler
38882,1,0,400,7,friday,web,en-us,eur,EuropeanTraveler,europeantraveler
38883,1,0,400,7,friday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38884,1,0,400,7,friday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38885,1,0,400,7,friday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38886,1,0,400,7,friday,others,en-us,eur,EuropeanTraveler,europeantraveler
38887,1,0,400,7,saturday,web,en-us,eur,EuropeanTraveler,europeantraveler
38888,1,0,400,7,saturday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38889,1,0,400,7,saturday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38890,1,0,400,7,saturday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38891,1,0,400,7,saturday,others,en-us,eur,EuropeanTraveler,europeantraveler
38892,1,2000,1,1,sunday,web,en-us,eur,EuropeanTraveler,europeantraveler
38893,1,2000,1,1,sunday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38894,1,2000,1,1,sunday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38895,1,2000,1,1,sunday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38896,1,2000,1,1,sunday,others,en-us,eur,EuropeanTraveler,europeantraveler
38897,1,2000,1,1,monday,web,en-us,eur,EuropeanTraveler,europeantraveler
38898,1,2000,1,1,monday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38899,1,2000,1,1,monday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38900,1,2000,1,1,monday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38901,1,2000,1,1,monday,others,en-us,eur,EuropeanTraveler,europeantraveler
38902,1,2000,1,1,tuesday,web,en-us,eur,EuropeanTraveler,europeantraveler
38903,1,2000,1,1,tuesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38904,1,2000,1,1,tuesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38905,1,2000,1,1,tuesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38906,1,2000,1,1,tuesday,others,en-us,eur,EuropeanTraveler,europeantraveler
38907,1,2000,1,1,wednesday,web,en-us,eur,EuropeanTraveler,europeantraveler
38908,1,2000,1,1,wednesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38909,1,2000,1,1,wednesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38910,1,2000,1,1,wednesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38911,1,2000,1,1,wednesday,others,en-us,eur,EuropeanTraveler,europeantraveler
38912,1,2000,1,1,thursday,web,en-us,eur,EuropeanTraveler,europeantraveler
38913,1,2000,1,1,thursday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38914,1,2000,1,1,thursday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38915,1,2000,1,1,thursday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38916,1,2000,1,1,thursday,others,en-us,eur,EuropeanTraveler,europeantraveler
38917,1,2000,1,1,friday,web,en-us,eur,EuropeanTraveler,europeantraveler
38918,1,2000,1,1,friday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38919,1,2000,1,1,friday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38920,1,2000,1,1,friday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38921,1,2000,1,1,friday,others,en-us,eur,EuropeanTraveler,europeantraveler
38922,1,2000,1,1,saturday,web,en-us,eur,EuropeanTraveler,europeantraveler
38923,1,2000,1,1,saturday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38924,1,2000,1,1,saturday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38925,1,2000,1,1,saturday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38926,1,2000,1,1,saturday,others,en-us,eur,EuropeanTraveler,europeantraveler
38927,1,2000,1,7,sunday,web,en-us,eur,EuropeanTraveler,europeantraveler
38928,1,2000,1,7,sunday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38929,1,2000,1,7,sunday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38930,1,2000,1,7,sunday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38931,1,2000,1,7,sunday,others,en-us,eur,EuropeanTraveler,europeantraveler
38932,1,2000,1,7,monday,web,en-us,eur,EuropeanTraveler,europeantraveler
38933,1,2000,1,7,monday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38934,1,2000,1,7,monday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38935,1,2000,1,7,monday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38936,1,2000,1,7,monday,others,en-us,eur,EuropeanTraveler,europeantraveler
38937,1,2000,1,7,tuesday,web,en-us,eur,EuropeanTraveler,europeantraveler
38938,1,2000,1,7,tuesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38939,1,2000,1,7,tuesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38940,1,2000,1,7,tuesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38941,1,2000,1,7,tuesday,others,en-us,eur,EuropeanTraveler,europeantraveler
38942,1,2000,1,7,wednesday,web,en-us,eur,EuropeanTraveler,europeantraveler
38943,1,2000,1,7,wednesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38944,1,2000,1,7,wednesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38945,1,2000,1,7,wednesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38946,1,2000,1,7,wednesday,others,en-us,eur,EuropeanTraveler,europeantraveler
38947,1,2000,1,7,thursday,web,en-us,eur,EuropeanTraveler,europeantraveler
38948,1,2000,1,7,thursday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38949,1,2000,1,7,thursday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38950,1,2000,1,7,thursday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38951,1,2000,1,7,thursday,others,en-us,eur,EuropeanTraveler,europeantraveler
38952,1,2000,1,7,friday,web,en-us,eur,EuropeanTraveler,europeantraveler
38953,1,2000,1,7,friday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38954,1,2000,1,7,friday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38955,1,2000,1,7,friday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38956,1,2000,1,7,friday,others,en-us,eur,EuropeanTraveler,europeantraveler
38957,1,2000,1,7,saturday,web,en-us,eur,EuropeanTraveler,europeantraveler
38958,1,2000,1,7,saturday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38959,1,2000,1,7,saturday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38960,1,2000,1,7,saturday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38961,1,2000,1,7,saturday,others,en-us,eur,EuropeanTraveler,europeantraveler
38962,1,2000,400,1,sunday,web,en-us,eur,EuropeanTraveler,europeantraveler
38963,1,2000,400,1,sunday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38964,1,2000,400,1,sunday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38965,1,2000,400,1,sunday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38966,1,2000,400,1,sunday,others,en-us,eur,EuropeanTraveler,europeantraveler
38967,1,2000,400,1,monday,web,en-us,eur,EuropeanTraveler,europeantraveler
38968,1,2000,400,1,monday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38969,1,2000,400,1,monday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38970,1,2000,400,1,monday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38971,1,2000,400,1,monday,others,en-us,eur,EuropeanTraveler,europeantraveler
38972,1,2000,400,1,tuesday,web,en-us,eur,EuropeanTraveler,europeantraveler
38973,1,2000,400,1,tuesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38974,1,2000,400,1,tuesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38975,1,2000,400,1,tuesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38976,1,2000,400,1,tuesday,others,en-us,eur,EuropeanTraveler,europeantraveler
38977,1,2000,400,1,wednesday,web,en-us,eur,EuropeanTraveler,europeantraveler
38978,1,2000,400,1,wednesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38979,1,2000,400,1,wednesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38980,1,2000,400,1,wednesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38981,1,2000,400,1,wednesday,others,en-us,eur,EuropeanTraveler,europeantraveler
38982,1,2000,400,1,thursday,web,en-us,eur,EuropeanTraveler,europeantraveler
38983,1,2000,400,1,thursday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38984,1,2000,400,1,thursday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38985,1,2000,400,1,thursday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38986,1,2000,400,1,thursday,others,en-us,eur,EuropeanTraveler,europeantraveler
38987,1,2000,400,1,friday,web,en-us,eur,EuropeanTraveler,europeantraveler
38988,1,2000,400,1,friday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38989,1,2000,400,1,friday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38990,1,2000,400,1,friday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38991,1,2000,400,1,friday,others,en-us,eur,EuropeanTraveler,europeantraveler
38992,1,2000,400,1,saturday,web,en-us,eur,EuropeanTraveler,europeantraveler
38993,1,2000,400,1,saturday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38994,1,2000,400,1,saturday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
38995,1,2000,400,1,saturday,gds,en-us,eur,EuropeanTraveler,europeantraveler
38996,1,2000,400,1,saturday,others,en-us,eur,EuropeanTraveler,europeantraveler
38997,1,2000,400,7,sunday,web,en-us,eur,EuropeanTraveler,europeantraveler
38998,1,2000,400,7,sunday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
38999,1,2000,400,7,sunday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39000,1,2000,400,7,sunday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39001,1,2000,400,7,sunday,others,en-us,eur,EuropeanTraveler,europeantraveler
39002,1,2000,400,7,monday,web,en-us,eur,EuropeanTraveler,europeantraveler
39003,1,2000,400,7,monday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39004,1,2000,400,7,monday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39005,1,2000,400,7,monday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39006,1,2000,400,7,monday,others,en-us,eur,EuropeanTraveler,europeantraveler
39007,1,2000,400,7,tuesday,web,en-us,eur,EuropeanTraveler,europeantraveler
39008,1,2000,400,7,tuesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39009,1,2000,400,7,tuesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39010,1,2000,400,7,tuesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39011,1,2000,400,7,tuesday,others,en-us,eur,EuropeanTraveler,europeantraveler
39012,1,2000,400,7,wednesday,web,en-us,eur,EuropeanTraveler,europeantraveler
39013,1,2000,400,7,wednesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39014,1,2000,400,7,wednesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39015,1,2000,400,7,wednesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39016,1,2000,400,7,wednesday,others,en-us,eur,EuropeanTraveler,europeantraveler
39017,1,2000,400,7,thursday,web,en-us,eur,EuropeanTraveler,europeantraveler
39018,1,2000,400,7,thursday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39019,1,2000,400,7,thursday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39020,1,2000,400,7,thursday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39021,1,2000,400,7,thursday,others,en-us,eur,EuropeanTraveler,europeantraveler
39022,1,2000,400,7,friday,web,en-us,eur,EuropeanTraveler,europeantraveler
39023,1,2000,400,7,friday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39024,1,2000,400,7,friday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39025,1,2000,400,7,friday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39026,1,2000,400,7,friday,others,en-us,eur,EuropeanTraveler,europeantraveler
39027,1,2000,400,7,saturday,web,en-us,eur,EuropeanTraveler,europeantraveler
39028,1,2000,400,7,saturday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39029,1,2000,400,7,saturday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39030,1,2000,400,7,saturday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39031,1,2000,400,7,saturday,others,en-us,eur,EuropeanTraveler,europeantraveler
39032,2000,0,1,1,sunday,web,en-us,eur,EuropeanTraveler,europeantraveler
39033,2000,0,1,1,sunday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39034,2000,0,1,1,sunday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39035,2000,0,1,1,sunday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39036,2000,0,1,1,sunday,others,en-us,eur,EuropeanTraveler,europeantraveler
39037,2000,0,1,1,monday,web,en-us,eur,EuropeanTraveler,europeantraveler
39038,2000,0,1,1,monday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39039,2000,0,1,1,monday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39040,2000,0,1,1,monday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39041,2000,0,1,1,monday,others,en-us,eur,EuropeanTraveler,europeantraveler
39042,2000,0,1,1,tuesday,web,en-us,eur,EuropeanTraveler,europeantraveler
39043,2000,0,1,1,tuesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39044,2000,0,1,1,tuesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39045,2000,0,1,1,tuesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39046,2000,0,1,1,tuesday,others,en-us,eur,EuropeanTraveler,europeantraveler
39047,2000,0,1,1,wednesday,web,en-us,eur,EuropeanTraveler,europeantraveler
39048,2000,0,1,1,wednesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39049,2000,0,1,1,wednesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39050,2000,0,1,1,wednesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39051,2000,0,1,1,wednesday,others,en-us,eur,EuropeanTraveler,europeantraveler
39052,2000,0,1,1,thursday,web,en-us,eur,EuropeanTraveler,europeantraveler
39053,2000,0,1,1,thursday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39054,2000,0,1,1,thursday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39055,2000,0,1,1,thursday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39056,2000,0,1,1,thursday,others,en-us,eur,EuropeanTraveler,europeantraveler
39057,2000,0,1,1,friday,web,en-us,eur,EuropeanTraveler,europeantraveler
39058,2000,0,1,1,friday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39059,2000,0,1,1,friday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39060,2000,0,1,1,friday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39061,2000,0,1,1,friday,others,en-us,eur,EuropeanTraveler,europeantraveler
39062,2000,0,1,1,saturday,web,en-us,eur,EuropeanTraveler,europeantraveler
39063,2000,0,1,1,saturday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39064,2000,0,1,1,saturday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39065,2000,0,1,1,saturday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39066,2000,0,1,1,saturday,others,en-us,eur,EuropeanTraveler,europeantraveler
39067,2000,0,1,7,sunday,web,en-us,eur,EuropeanTraveler,europeantraveler
39068,2000,0,1,7,sunday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39069,2000,0,1,7,sunday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39070,2000,0,1,7,sunday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39071,2000,0,1,7,sunday,others,en-us,eur,EuropeanTraveler,europeantraveler
39072,2000,0,1,7,monday,web,en-us,eur,EuropeanTraveler,europeantraveler
39073,2000,0,1,7,monday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39074,2000,0,1,7,monday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39075,2000,0,1,7,monday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39076,2000,0,1,7,monday,others,en-us,eur,EuropeanTraveler,europeantraveler
39077,2000,0,1,7,tuesday,web,en-us,eur,EuropeanTraveler,europeantraveler
39078,2000,0,1,7,tuesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39079,2000,0,1,7,tuesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39080,2000,0,1,7,tuesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39081,2000,0,1,7,tuesday,others,en-us,eur,EuropeanTraveler,europeantraveler
39082,2000,0,1,7,wednesday,web,en-us,eur,EuropeanTraveler,europeantraveler
39083,2000,0,1,7,wednesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39084,2000,0,1,7,wednesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39085,2000,0,1,7,wednesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39086,2000,0,1,7,wednesday,others,en-us,eur,EuropeanTraveler,europeantraveler
39087,2000,0,1,7,thursday,web,en-us,eur,EuropeanTraveler,europeantraveler
39088,2000,0,1,7,thursday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39089,2000,0,1,7,thursday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39090,2000,0,1,7,thursday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39091,2000,0,1,7,thursday,others,en-us,eur,EuropeanTraveler,europeantraveler
39092,2000,0,1,7,friday,web,en-us,eur,EuropeanTraveler,europeantraveler
39093,2000,0,1,7,friday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39094,2000,0,1,7,friday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39095,2000,0,1,7,friday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39096,2000,0,1,7,friday,others,en-us,eur,EuropeanTraveler,europeantraveler
39097,2000,0,1,7,saturday,web,en-us,eur,EuropeanTraveler,europeantraveler
39098,2000,0,1,7,saturday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39099,2000,0,1,7,saturday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39100,2000,0,1,7,saturday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39101,2000,0,1,7,saturday,others,en-us,eur,EuropeanTraveler,europeantraveler
39102,2000,0,400,1,sunday,web,en-us,eur,EuropeanTraveler,europeantraveler
39103,2000,0,400,1,sunday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39104,2000,0,400,1,sunday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39105,2000,0,400,1,sunday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39106,2000,0,400,1,sunday,others,en-us,eur,EuropeanTraveler,europeantraveler
39107,2000,0,400,1,monday,web,en-us,eur,EuropeanTraveler,europeantraveler
39108,2000,0,400,1,monday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39109,2000,0,400,1,monday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39110,2000,0,400,1,monday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39111,2000,0,400,1,monday,others,en-us,eur,EuropeanTraveler,europeantraveler
39112,2000,0,400,1,tuesday,web,en-us,eur,EuropeanTraveler,europeantraveler
39113,2000,0,400,1,tuesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39114,2000,0,400,1,tuesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39115,2000,0,400,1,tuesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39116,2000,0,400,1,tuesday,others,en-us,eur,EuropeanTraveler,europeantraveler
39117,2000,0,400,1,wednesday,web,en-us,eur,EuropeanTraveler,europeantraveler
39118,2000,0,400,1,wednesday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39119,2000,0,400,1,wednesday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39120,2000,0,400,1,wednesday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39121,2000,0,400,1,wednesday,others,en-us,eur,EuropeanTraveler,europeantraveler
39122,2000,0,400,1,thursday,web,en-us,eur,EuropeanTraveler,europeantraveler
39123,2000,0,400,1,thursday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39124,2000,0,400,1,thursday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39125,2000,0,400,1,thursday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39126,2000,0,400,1,thursday,others,en-us,eur,EuropeanTraveler,europeantraveler
39127,2000,0,400,1,friday,web,en-us,eur,EuropeanTraveler,europeantraveler
39128,2000,0,400,1,friday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39129,2000,0,400,1,friday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
39130,2000,0,400,1,friday,gds,en-us,eur,EuropeanTraveler,europeantraveler
39131,2000,0,400,1,friday,others,en-us,eur,EuropeanTraveler,europeantraveler
39132,2000,0,400,1,saturday,web,en-us,eur,EuropeanTraveler,europeantraveler
39133,2000,0,400,1,saturday,sbe,en-us,eur,EuropeanTraveler,europeantraveler
39134,2000,0,400,1,saturday,mobileweb,en-us,eur,EuropeanTraveler,europeantraveler
