ArrivalDate-Weekday;Arrival-Month;LeadDays;nights-qty;room-qty;adult-qty;child-qty;infant-qty;rm-class-id
WEDNESDAY;12;23;3;1;3;0;0;3
WEDNESDAY;12;27;4;1;2;0;0;3
FRIDAY   ;11;4;5;1;1;0;0;3
FRIDAY   ;12;46;6;1;2;0;0;3
FRIDAY   ;12;47;4;1;1;0;0;3
WEDNESDAY;12;19;5;1;1;0;0;3
WEDNESDAY;10;2;4;1;1;0;0;3
THURSDAY ;12;0;5;1;1;0;0;3
SUNDAY   ;12;36;2;1;3;0;0;3
WEDNESDAY;12;37;7;1;2;0;0;3
SATURDAY ;12;13;7;1;1;0;0;3
SUNDAY   ;11;7;5;1;2;0;0;3
TUESDAY  ;11;16;6;1;2;0;0;3
FRIDAY   ;12;40;6;1;1;0;0;3
FRIDAY   ;12;67;7;1;2;0;0;3
TUESDAY  ;11;7;6;1;3;0;0;3
MONDAY   ;12;1;9;1;2;0;0;3
FRIDAY   ;12;31;5;1;3;0;0;3
TUESDAY  ;12;26;7;1;2;0;0;3
SATURDAY ;11;13;7;1;2;0;0;3
SATURDAY ;12;21;7;1;2;0;0;3
MONDAY   ;12;27;20;1;2;0;0;3
MONDAY   ;10;89;7;1;1;0;0;3
MONDAY   ;9;47;2;1;2;0;0;3
WEDNESDAY;12;50;7;1;2;0;0;3
SATURDAY ;7;11;5;1;2;0;0;3
WEDNESDAY;2;1;3;1;1;0;0;3
MONDAY   ;8;29;5;1;2;0;0;3
FRIDAY   ;4;21;3;1;2;0;0;3
TUESDAY  ;10;4;3;1;2;0;0;3
THURSDAY ;8;1;5;1;2;0;0;3
TUESDAY  ;5;9;4;1;2;1;0;3
THURSDAY ;3;21;3;1;1;0;0;3
SATURDAY ;10;51;5;1;1;0;0;3
TUESDAY  ;9;35;2;1;2;0;0;3
MONDAY   ;4;3;3;1;2;0;0;3
TUESDAY  ;3;28;3;1;1;0;0;3
SUNDAY   ;4;25;7;1;2;0;0;3
FRIDAY   ;10;7;3;1;2;0;0;3
FRIDAY   ;4;4;3;1;2;0;0;3
SATURDAY ;6;50;6;1;2;0;0;3
THURSDAY ;3;40;3;1;2;0;0;0
FRIDAY   ;6;2;3;1;2;0;0;3
MONDAY   ;4;3;2;1;2;0;0;3
SATURDAY ;5;1;2;1;2;0;0;3
FRIDAY   ;2;8;6;1;1;0;0;3
MONDAY   ;4;4;2;1;1;0;0;3
MONDAY   ;7;4;4;1;2;1;0;3
FRIDAY   ;1;3;5;1;2;0;0;3
TUESDAY  ;1;24;3;1;2;0;0;3
TUESDAY  ;10;13;2;1;1;0;0;3
MONDAY   ;8;18;6;1;1;0;0;3
THURSDAY ;5;47;3;1;2;0;0;3
FRIDAY   ;3;16;7;1;1;0;0;3
WEDNESDAY;7;7;3;1;2;0;0;3
FRIDAY   ;1;22;4;1;2;0;0;3
SUNDAY   ;9;21;4;1;2;0;0;3
FRIDAY   ;3;5;6;1;2;0;0;0
TUESDAY  ;3;21;7;1;2;0;0;0
FRIDAY   ;6;31;7;1;2;0;0;3
SATURDAY ;5;0;6;1;1;0;0;3
FRIDAY   ;5;24;6;1;2;0;0;3
MONDAY   ;9;18;2;1;1;0;0;3
TUESDAY  ;10;6;4;1;1;0;0;3
FRIDAY   ;11;9;2;1;2;0;0;3
SATURDAY ;4;24;6;1;1;0;0;3
THURSDAY ;10;1;4;1;2;0;0;3
FRIDAY   ;6;0;2;1;2;0;0;3
FRIDAY   ;7;32;6;1;2;0;0;3
SATURDAY ;5;5;7;1;1;0;0;3
THURSDAY ;3;0;3;1;2;0;0;3
FRIDAY   ;11;37;7;1;1;0;0;3
MONDAY   ;1;0;3;1;1;1;0;3
TUESDAY  ;7;6;7;1;2;0;0;3
SUNDAY   ;8;0;3;1;2;0;0;3
WEDNESDAY;10;13;2;1;1;0;0;3
MONDAY   ;2;16;2;1;2;0;0;3
TUESDAY  ;5;2;3;1;2;0;0;3
MONDAY   ;4;6;5;1;2;0;0;3
MONDAY   ;3;1;3;1;1;0;0;3
FRIDAY   ;7;6;5;1;1;0;0;3
FRIDAY   ;9;3;3;1;1;0;0;3
MONDAY   ;6;7;4;1;1;0;0;3
MONDAY   ;8;1;4;1;1;0;0;3
FRIDAY   ;3;16;3;1;2;0;0;0
WEDNESDAY;4;0;2;1;1;0;0;3
FRIDAY   ;3;17;3;1;2;0;0;3
WEDNESDAY;6;12;7;1;1;0;0;3
MONDAY   ;2;20;4;1;1;0;0;0
FRIDAY   ;8;41;6;1;2;0;0;3
SATURDAY ;5;13;3;1;1;0;0;3
FRIDAY   ;9;7;7;1;2;0;0;3
SATURDAY ;3;16;4;1;2;0;0;0
SUNDAY   ;7;6;4;1;2;0;0;3
TUESDAY  ;10;5;3;1;2;0;0;3
WEDNESDAY;8;15;3;1;2;0;0;3
SATURDAY ;6;25;7;1;1;0;0;3
TUESDAY  ;8;3;3;1;1;0;0;3
FRIDAY   ;8;14;7;1;2;0;0;3
WEDNESDAY;9;16;5;1;2;0;0;3
SUNDAY   ;8;2;3;1;3;0;0;3
SUNDAY   ;8;9;3;1;2;0;0;3
WEDNESDAY;1;0;7;1;2;0;0;3
THURSDAY ;5;65;3;1;2;0;0;0
FRIDAY   ;1;10;3;1;2;0;0;3
MONDAY   ;6;76;6;1;2;0;0;3
SUNDAY   ;7;18;6;1;1;0;0;3
SUNDAY   ;2;30;3;1;2;0;0;3
FRIDAY   ;12;95;7;1;2;0;0;3
TUESDAY  ;9;5;5;1;2;0;0;3
SUNDAY   ;9;4;3;1;2;0;0;3
FRIDAY   ;10;0;2;1;2;0;0;3
TUESDAY  ;1;19;6;1;2;0;0;3
MONDAY   ;8;16;2;1;2;0;0;3
FRIDAY   ;2;11;7;1;2;0;0;3
SUNDAY   ;1;26;7;1;1;0;0;3
THURSDAY ;6;1;3;1;2;0;0;3
SATURDAY ;5;11;7;1;3;0;0;3
MONDAY   ;2;20;2;1;2;0;0;0
MONDAY   ;3;7;5;1;2;0;0;3
TUESDAY  ;10;6;4;1;1;0;0;3
THURSDAY ;4;1;2;1;2;0;0;3
SATURDAY ;8;4;2;1;2;0;0;3
TUESDAY  ;8;92;4;1;2;0;0;3
FRIDAY   ;8;16;3;1;1;0;0;3
THURSDAY ;10;134;3;1;2;0;0;3
FRIDAY   ;6;14;4;1;2;0;0;3
TUESDAY  ;5;4;3;1;1;0;0;3
WEDNESDAY;6;23;4;1;2;0;0;3
SUNDAY   ;9;22;5;1;2;0;0;3
FRIDAY   ;3;3;2;1;1;0;0;3
MONDAY   ;8;5;7;1;2;0;0;3
FRIDAY   ;3;5;2;1;2;0;0;0
FRIDAY   ;3;0;2;1;2;0;0;0
TUESDAY  ;5;0;3;1;2;0;0;3
TUESDAY  ;5;29;2;1;2;0;0;3
WEDNESDAY;9;98;5;1;2;0;0;3
THURSDAY ;3;6;6;1;1;0;0;0
FRIDAY   ;5;38;2;1;2;0;0;3
THURSDAY ;5;65;3;1;2;0;0;3
TUESDAY  ;9;61;3;1;1;0;0;3
THURSDAY ;7;1;6;1;2;0;0;3
SUNDAY   ;3;12;5;1;2;0;0;0
SATURDAY ;7;10;3;1;3;0;0;3
THURSDAY ;3;38;6;1;1;0;0;0
TUESDAY  ;5;3;4;1;2;0;0;3
SUNDAY   ;4;33;7;1;2;0;0;3
SUNDAY   ;9;1;2;1;2;0;0;3
SUNDAY   ;7;18;6;1;1;0;0;3
FRIDAY   ;3;6;2;1;2;0;0;3
FRIDAY   ;3;24;5;1;2;0;0;3
SATURDAY ;4;160;2;1;2;0;0;3
WEDNESDAY;1;1;7;1;2;0;0;0
MONDAY   ;9;6;4;1;2;0;0;3
FRIDAY   ;10;41;4;1;2;0;0;3
FRIDAY   ;5;26;2;1;2;0;0;3
FRIDAY   ;12;328;4;1;2;0;0;3
SUNDAY   ;6;12;5;1;1;0;0;3
TUESDAY  ;9;48;7;1;3;0;0;3
SATURDAY ;3;64;2;1;1;0;0;0
MONDAY   ;1;7;4;1;2;0;0;3
MONDAY   ;9;49;5;1;2;0;0;3
FRIDAY   ;7;10;4;1;2;0;0;3
MONDAY   ;7;10;4;1;1;0;0;3
SATURDAY ;3;4;5;1;2;0;0;0
FRIDAY   ;5;1;5;1;1;0;0;3
FRIDAY   ;4;15;3;1;1;0;0;3
SATURDAY ;5;13;3;1;1;0;0;3
FRIDAY   ;7;6;3;1;2;0;0;3
THURSDAY ;7;30;4;1;3;0;0;3
TUESDAY  ;1;42;2;1;1;0;0;3
FRIDAY   ;5;35;5;1;1;0;0;3
SUNDAY   ;8;17;5;1;1;0;0;3
TUESDAY  ;4;21;2;1;1;0;0;3
THURSDAY ;5;3;3;1;2;0;0;3
WEDNESDAY;2;7;3;1;1;0;0;3
TUESDAY  ;1;13;3;1;2;0;0;3
WEDNESDAY;3;2;3;1;1;0;0;3
FRIDAY   ;4;10;2;1;2;0;0;3
MONDAY   ;2;5;3;1;2;0;0;0
SATURDAY ;7;2;2;1;1;0;0;3
TUESDAY  ;10;9;3;1;1;0;0;3
TUESDAY  ;8;46;6;1;1;0;0;3
WEDNESDAY;9;9;7;1;1;0;0;3
SATURDAY ;1;16;5;1;2;0;0;0
SUNDAY   ;6;9;2;1;2;0;0;3
SATURDAY ;4;10;4;1;2;0;0;3
THURSDAY ;9;30;3;1;1;0;0;3
FRIDAY   ;4;3;7;1;2;0;0;3
SATURDAY ;3;23;3;1;2;0;0;3
THURSDAY ;9;7;4;1;1;0;0;3
MONDAY   ;9;18;12;1;1;0;0;3
FRIDAY   ;1;4;2;1;2;0;0;3
FRIDAY   ;3;25;4;1;2;0;0;0
SUNDAY   ;8;13;3;1;2;0;0;3
MONDAY   ;9;18;2;1;1;0;0;3
THURSDAY ;9;6;3;1;1;0;0;3
FRIDAY   ;6;14;4;1;3;0;0;3
SATURDAY ;6;31;3;1;2;0;0;3
WEDNESDAY;5;38;4;1;2;0;0;3
TUESDAY  ;7;0;4;1;2;1;0;3
FRIDAY   ;4;48;6;1;2;0;0;3
FRIDAY   ;8;9;3;1;2;0;0;3
FRIDAY   ;6;36;4;1;1;0;0;3
WEDNESDAY;7;0;2;1;3;0;0;3
MONDAY   ;1;20;2;1;1;0;0;3
MONDAY   ;2;38;3;1;2;0;0;3
WEDNESDAY;1;0;2;1;2;0;0;3
FRIDAY   ;10;11;6;1;2;0;0;3
THURSDAY ;3;1;2;1;1;0;0;3
FRIDAY   ;4;35;4;1;2;0;0;0
THURSDAY ;8;1;5;1;2;0;0;3
SUNDAY   ;1;37;4;1;2;0;0;3
WEDNESDAY;6;15;2;1;1;0;0;3
FRIDAY   ;4;73;4;1;2;0;0;3
WEDNESDAY;9;8;2;1;1;0;0;3
THURSDAY ;6;7;4;1;1;0;0;3
FRIDAY   ;5;37;4;1;2;0;0;3
SATURDAY ;7;6;2;1;2;0;0;3
WEDNESDAY;8;3;4;1;3;0;0;3
THURSDAY ;3;1;3;1;1;0;0;3
WEDNESDAY;5;3;3;1;2;0;0;3
WEDNESDAY;2;41;4;1;2;0;0;3
TUESDAY  ;3;1;4;1;2;0;0;3
WEDNESDAY;10;50;5;1;2;0;0;3
SATURDAY ;9;7;3;1;2;0;0;3
WEDNESDAY;5;17;3;1;3;0;0;3
SUNDAY   ;4;41;4;1;2;0;0;0
MONDAY   ;6;17;6;1;2;0;0;3
MONDAY   ;9;27;3;1;1;0;0;3
MONDAY   ;5;87;6;1;2;0;0;3
WEDNESDAY;8;9;3;1;3;0;0;3
FRIDAY   ;5;3;2;1;2;2;0;3
FRIDAY   ;10;18;4;1;2;0;0;3
MONDAY   ;9;21;2;1;1;0;0;3
FRIDAY   ;10;0;2;1;2;0;0;3
MONDAY   ;11;12;1;1;1;0;0;3
MONDAY   ;12;1;1;1;2;0;0;3
SUNDAY   ;12;0;1;1;2;0;0;3
SATURDAY ;10;12;1;1;2;0;0;3
SATURDAY ;11;2;1;1;2;0;0;3
THURSDAY ;11;1;1;1;1;0;0;3
SUNDAY   ;10;12;1;1;2;0;0;3
TUESDAY  ;11;14;1;1;2;0;0;3
SATURDAY ;12;51;1;1;1;0;0;3
MONDAY   ;11;0;1;1;2;0;0;3
SUNDAY   ;10;2;1;1;2;0;0;3
SATURDAY ;11;25;1;1;2;0;0;3
SUNDAY   ;12;3;1;1;1;0;0;3
SATURDAY ;11;8;1;1;1;0;0;3
MONDAY   ;12;20;1;1;1;0;0;3
MONDAY   ;10;2;1;1;1;0;0;3
THURSDAY ;12;1;1;1;1;0;0;3
WEDNESDAY;11;14;1;1;1;0;0;3
SUNDAY   ;11;1;1;1;2;0;0;3
MONDAY   ;12;20;1;1;1;0;0;3
MONDAY   ;12;18;1;1;1;0;0;3
MONDAY   ;11;6;1;1;1;0;0;3
THURSDAY ;11;6;1;1;1;0;0;3
THURSDAY ;11;6;1;1;1;0;0;3
TUESDAY  ;11;15;1;1;2;0;0;3
SUNDAY   ;12;16;1;1;1;0;0;3
SUNDAY   ;12;16;1;1;1;0;0;3
TUESDAY  ;12;4;1;1;1;0;0;3
WEDNESDAY;12;0;1;1;1;0;0;3
THURSDAY ;11;22;1;1;1;0;0;3
THURSDAY ;11;13;1;1;1;0;0;3
FRIDAY   ;11;11;1;1;1;0;0;3
MONDAY   ;11;0;1;1;2;0;0;3
WEDNESDAY;11;71;1;1;1;0;0;3
SATURDAY ;12;151;1;1;1;0;0;3
TUESDAY  ;12;21;1;1;2;0;0;3
FRIDAY   ;11;0;1;1;2;0;0;3
THURSDAY ;12;27;1;1;1;0;0;3
WEDNESDAY;12;6;1;1;1;0;0;3
MONDAY   ;10;0;1;1;2;0;0;3
MONDAY   ;12;17;2;1;1;0;0;3
TUESDAY  ;11;4;1;1;1;0;0;3
TUESDAY  ;11;4;1;1;1;0;0;3
SATURDAY ;12;4;2;1;2;0;0;3
WEDNESDAY;11;1;1;1;1;0;0;3
SATURDAY ;11;36;2;1;2;0;0;3
SUNDAY   ;11;4;2;1;2;0;0;3
SUNDAY   ;12;6;2;1;2;0;0;3
SUNDAY   ;11;4;2;1;2;0;0;3
FRIDAY   ;12;1;2;1;2;0;0;3
MONDAY   ;12;3;1;1;2;0;0;3
TUESDAY  ;12;46;2;1;1;0;0;3
WEDNESDAY;12;27;2;1;1;0;0;3
FRIDAY   ;11;56;2;1;2;0;0;3
WEDNESDAY;12;14;2;1;1;0;0;3
MONDAY   ;10;1;2;1;2;0;0;3
SUNDAY   ;11;0;2;1;1;0;0;3
FRIDAY   ;12;12;2;1;2;0;0;3
WEDNESDAY;12;5;2;1;1;0;0;3
TUESDAY  ;12;34;2;1;1;0;0;3
FRIDAY   ;12;121;2;1;2;0;0;3
FRIDAY   ;12;35;3;1;2;0;0;3
TUESDAY  ;11;50;2;1;2;0;0;3
FRIDAY   ;11;0;2;1;1;0;0;3
TUESDAY  ;11;55;2;1;1;0;0;3
TUESDAY  ;11;55;2;1;1;0;0;3
FRIDAY   ;12;15;2;1;1;0;0;3
FRIDAY   ;12;18;2;1;2;0;0;3
FRIDAY   ;12;19;2;1;2;0;0;3
WEDNESDAY;11;5;2;1;1;0;0;3
WEDNESDAY;12;1;2;1;1;0;0;3
MONDAY   ;12;62;1;1;3;0;0;3
TUESDAY  ;11;22;3;1;2;0;0;3
FRIDAY   ;11;20;2;1;1;0;0;3
SUNDAY   ;11;2;3;1;2;0;0;3
THURSDAY ;12;7;2;1;1;0;0;3
THURSDAY ;12;6;3;1;1;0;0;3
THURSDAY ;12;6;3;1;1;0;0;3
THURSDAY ;12;6;3;1;1;0;0;3
THURSDAY ;11;38;4;1;1;0;0;3
FRIDAY   ;12;37;3;1;2;0;0;3
SUNDAY   ;11;7;3;1;2;0;0;3
WEDNESDAY;11;23;3;1;1;0;0;3
WEDNESDAY;12;41;4;1;2;0;0;3
SUNDAY   ;12;54;4;1;2;0;0;3
THURSDAY ;11;1;3;1;2;0;0;3
THURSDAY ;12;10;3;1;1;0;0;3
THURSDAY ;12;2;3;1;1;0;0;3
MONDAY   ;12;18;4;1;2;0;0;3
TUESDAY  ;10;11;4;1;1;0;0;3
WEDNESDAY;12;44;3;1;2;0;0;3
TUESDAY  ;11;4;4;1;1;0;0;3
TUESDAY  ;12;42;4;1;2;0;0;3
SUNDAY   ;12;17;3;1;1;0;0;3
MONDAY   ;12;14;4;1;1;0;0;3
TUESDAY  ;7;12;1;1;1;0;0;3
SUNDAY   ;9;28;5;1;1;0;0;3
MONDAY   ;1;41;1;1;1;0;0;3
TUESDAY  ;1;54;1;1;1;0;0;3
SUNDAY   ;2;20;5;1;1;0;0;3
WEDNESDAY;1;16;2;1;1;0;0;3
TUESDAY  ;1;6;1;1;1;0;0;3
SUNDAY   ;2;11;3;1;1;0;0;3
MONDAY   ;2;1;1;1;1;0;0;3
SUNDAY   ;2;6;2;1;1;0;0;3
SATURDAY ;4;114;5;1;2;0;0;3
SUNDAY   ;4;105;3;1;2;0;0;3
TUESDAY  ;7;29;1;1;1;0;0;3
WEDNESDAY;3;1;1;1;1;0;0;3
WEDNESDAY;5;8;1;1;1;0;0;3
TUESDAY  ;3;19;2;1;2;0;0;3
WEDNESDAY;10;0;1;1;1;0;0;3
SATURDAY ;6;37;2;1;1;0;0;3
WEDNESDAY;9;25;5;1;2;0;0;3
MONDAY   ;9;31;5;1;2;0;0;3
SUNDAY   ;7;42;1;1;2;0;0;3
TUESDAY  ;7;21;1;1;1;0;0;3
MONDAY   ;12;57;3;1;1;0;0;3
SUNDAY   ;8;65;2;1;2;0;0;3
SUNDAY   ;5;66;3;1;1;0;0;3
FRIDAY   ;12;124;1;1;2;0;0;3
THURSDAY ;7;51;4;1;2;0;0;3
THURSDAY ;7;46;3;1;2;0;0;3
WEDNESDAY;10;34;3;1;2;0;0;3
WEDNESDAY;7;21;3;1;2;0;0;3
FRIDAY   ;4;0;1;1;2;0;0;3
SATURDAY ;10;23;1;1;3;0;0;3
THURSDAY ;6;7;2;1;2;0;0;3
SUNDAY   ;4;5;1;1;1;0;0;3
SUNDAY   ;7;110;4;1;2;0;0;3
WEDNESDAY;12;45;2;1;2;0;0;3
THURSDAY ;3;16;3;1;2;0;0;3
TUESDAY  ;9;3;1;1;2;0;0;3
SUNDAY   ;9;52;6;1;2;0;0;3
THURSDAY ;8;92;1;1;1;0;0;3
MONDAY   ;6;64;3;1;3;0;0;3
FRIDAY   ;6;54;3;1;2;1;0;3
TUESDAY  ;8;138;3;1;2;0;0;3
WEDNESDAY;9;62;1;1;1;0;0;3
FRIDAY   ;7;92;3;1;1;0;0;3
SUNDAY   ;4;17;2;1;2;0;0;3
MONDAY   ;8;186;4;1;2;0;0;3
TUESDAY  ;10;32;3;1;1;0;0;3
WEDNESDAY;6;28;1;1;2;0;0;3
MONDAY   ;6;65;2;1;1;0;0;3
TUESDAY  ;6;36;1;1;1;0;0;3
SUNDAY   ;6;5;5;1;1;0;0;3
SATURDAY ;9;3;3;1;1;0;0;3
MONDAY   ;10;3;2;1;1;0;0;3
THURSDAY ;6;9;3;1;1;0;0;3
SATURDAY ;3;0;3;1;2;0;0;3
TUESDAY  ;5;65;3;1;1;0;0;3
THURSDAY ;6;7;1;1;1;0;0;3
THURSDAY ;7;43;3;1;1;0;0;3
SUNDAY   ;8;34;2;1;2;0;0;3
THURSDAY ;2;24;3;1;2;0;0;3
FRIDAY   ;1;1;1;1;2;0;0;3
WEDNESDAY;9;6;2;1;1;0;0;3
THURSDAY ;8;24;4;1;2;0;0;3
SUNDAY   ;4;3;1;1;2;0;0;3
MONDAY   ;5;21;7;1;2;0;0;3
FRIDAY   ;1;1;1;1;2;1;0;3
WEDNESDAY;2;1;1;1;2;0;0;0
SATURDAY ;10;1;1;1;2;0;0;3
FRIDAY   ;8;29;3;1;2;0;0;3
MONDAY   ;2;39;4;1;2;0;0;0
TUESDAY  ;9;30;5;1;3;0;0;3
SATURDAY ;6;4;5;1;1;0;0;3
WEDNESDAY;3;8;1;1;1;0;0;3
FRIDAY   ;10;112;2;1;2;0;0;3
WEDNESDAY;2;77;3;1;2;0;0;3
THURSDAY ;9;8;1;1;1;0;0;3
MONDAY   ;11;25;5;1;2;0;0;3
WEDNESDAY;6;16;1;1;1;0;0;3
THURSDAY ;10;8;2;1;1;0;0;3
SATURDAY ;5;5;1;1;2;0;0;3
FRIDAY   ;2;1;3;1;1;0;0;3
TUESDAY  ;1;5;1;1;1;0;0;0
FRIDAY   ;10;112;2;1;2;0;0;3
MONDAY   ;10;7;1;1;2;0;0;3
SUNDAY   ;10;65;2;1;1;0;0;3
THURSDAY ;1;55;4;1;2;0;0;3
MONDAY   ;10;7;3;1;1;0;0;3
FRIDAY   ;5;0;2;1;1;0;0;3
SUNDAY   ;7;28;3;1;2;0;0;3
WEDNESDAY;4;14;3;1;1;0;0;3
SUNDAY   ;4;1;1;1;1;0;0;3
MONDAY   ;4;3;1;1;2;0;0;3
THURSDAY ;1;90;3;1;2;0;0;0
MONDAY   ;1;0;1;1;1;0;0;0
MONDAY   ;10;21;2;1;2;0;0;3
THURSDAY ;8;12;1;1;2;0;0;3
SATURDAY ;7;144;5;1;2;0;0;3
SUNDAY   ;8;37;4;1;2;0;0;3
MONDAY   ;1;3;5;1;1;0;0;3
THURSDAY ;9;8;1;1;1;0;0;3
TUESDAY  ;3;4;2;1;1;0;0;0
SATURDAY ;6;29;1;1;2;1;0;3
WEDNESDAY;6;44;1;1;1;0;0;3
THURSDAY ;10;19;1;1;1;0;0;3
WEDNESDAY;10;23;2;1;1;0;0;3
WEDNESDAY;9;42;1;1;1;0;0;3
MONDAY   ;5;25;1;1;1;0;0;3
MONDAY   ;7;13;1;1;2;0;0;3
SATURDAY ;7;19;1;1;2;1;0;3
FRIDAY   ;6;15;2;1;2;0;0;3
SATURDAY ;11;37;1;1;2;0;0;3
MONDAY   ;3;3;3;1;1;0;0;3
TUESDAY  ;9;11;2;1;1;0;0;3
SUNDAY   ;9;28;6;1;2;0;0;3
MONDAY   ;8;5;3;1;1;0;0;3
WEDNESDAY;1;118;1;1;2;0;0;3
THURSDAY ;1;75;3;1;2;0;0;3
SATURDAY ;1;74;3;1;2;0;0;3
THURSDAY ;1;50;7;1;2;0;0;3
THURSDAY ;1;49;4;1;2;0;0;3
TUESDAY  ;1;36;2;1;2;0;0;3
MONDAY   ;1;40;2;1;2;0;0;3
MONDAY   ;1;35;6;1;2;0;0;3
TUESDAY  ;2;43;3;1;2;0;0;3
SUNDAY   ;1;12;5;1;2;0;0;3
WEDNESDAY;1;8;1;1;2;0;0;3
WEDNESDAY;2;42;2;1;1;0;0;3
TUESDAY  ;1;32;5;1;2;0;0;3
SUNDAY   ;1;14;3;1;2;0;0;3
SUNDAY   ;1;18;5;1;1;0;0;3
SUNDAY   ;1;17;4;1;2;0;0;3
WEDNESDAY;1;1;2;1;2;0;0;3
THURSDAY ;1;1;3;1;2;0;0;3
TUESDAY  ;1;4;3;1;2;0;0;3
SUNDAY   ;1;7;4;1;1;0;0;3
TUESDAY  ;1;0;2;1;1;0;0;3
SATURDAY ;1;1;2;1;2;0;0;3
MONDAY   ;2;21;1;1;1;0;0;3
THURSDAY ;2;3;1;1;2;0;0;3
FRIDAY   ;2;10;2;1;2;0;0;3
FRIDAY   ;2;1;2;1;2;0;0;3
SUNDAY   ;2;1;6;1;2;0;0;3
MONDAY   ;2;1;4;1;1;1;0;3
TUESDAY  ;2;112;2;1;1;0;0;3
SATURDAY ;2;45;5;1;2;0;0;3
THURSDAY ;2;49;1;1;2;0;0;3
WEDNESDAY;5;121;2;1;2;1;0;3
THURSDAY ;5;121;3;1;2;0;0;3
MONDAY   ;3;66;2;1;2;0;0;3
SATURDAY ;2;26;1;1;2;0;0;3
THURSDAY ;2;15;6;1;2;0;0;3
THURSDAY ;4;92;7;1;2;0;0;3
TUESDAY  ;2;28;2;1;2;0;0;3
SATURDAY ;2;10;7;1;1;0;0;3
FRIDAY   ;6;15;4;1;2;0;0;3
SUNDAY   ;5;6;6;1;1;0;0;3
TUESDAY  ;3;13;6;1;1;0;0;3
SATURDAY ;6;53;3;1;1;0;0;3
THURSDAY ;10;18;7;1;1;0;0;3
SATURDAY ;9;40;16;1;1;0;0;3
SATURDAY ;6;16;3;1;2;0;0;3
SUNDAY   ;9;18;7;1;3;0;0;3
SATURDAY ;6;18;4;1;2;0;0;3
WEDNESDAY;8;4;4;1;2;0;0;3
TUESDAY  ;8;80;5;1;3;0;0;3
MONDAY   ;7;14;7;1;2;0;0;3
THURSDAY ;7;33;4;1;1;0;0;3
MONDAY   ;3;23;7;1;2;0;0;3
MONDAY   ;8;5;4;1;1;0;0;3
TUESDAY  ;10;7;2;1;1;0;0;3
SUNDAY   ;4;26;5;1;3;0;0;3
TUESDAY  ;12;54;3;1;2;0;0;3
SATURDAY ;7;19;4;1;1;0;0;3
FRIDAY   ;9;0;2;1;2;0;0;3
MONDAY   ;4;19;4;1;2;0;0;3
THURSDAY ;5;14;7;1;1;0;0;3
SATURDAY ;12;40;6;1;1;0;0;3
WEDNESDAY;10;24;3;1;2;0;0;3
MONDAY   ;7;10;4;1;2;0;0;3
FRIDAY   ;10;31;2;1;2;0;0;3
FRIDAY   ;11;23;2;1;2;0;0;3
SUNDAY   ;3;21;5;1;1;0;0;3
TUESDAY  ;9;33;2;1;2;0;0;3
TUESDAY  ;12;44;2;1;1;0;0;3
TUESDAY  ;10;43;3;1;1;0;0;3
WEDNESDAY;8;7;4;1;2;0;0;3
FRIDAY   ;4;44;7;1;1;0;0;3
SUNDAY   ;4;8;3;1;2;0;0;3
MONDAY   ;8;4;2;1;2;0;0;3
FRIDAY   ;3;20;6;1;2;0;0;3
THURSDAY ;10;3;2;1;1;0;0;3
SUNDAY   ;9;35;4;1;2;0;0;3
WEDNESDAY;9;2;4;1;2;0;0;3
THURSDAY ;4;76;2;1;1;0;0;3
SATURDAY ;7;5;6;1;1;0;0;3
WEDNESDAY;1;6;3;1;1;0;0;0
FRIDAY   ;3;39;1;1;1;0;0;0
TUESDAY  ;2;6;1;1;2;0;0;3
MONDAY   ;1;0;2;1;1;0;0;0
FRIDAY   ;9;16;1;1;1;0;0;3
SUNDAY   ;7;1;1;1;2;0;0;3
FRIDAY   ;8;17;3;1;1;0;0;3
SATURDAY ;4;38;1;1;2;0;0;0
WEDNESDAY;10;14;1;1;1;0;0;3
MONDAY   ;8;4;3;1;1;0;0;3
SATURDAY ;6;2;4;1;1;0;0;3
SUNDAY   ;5;24;3;1;2;0;0;3
SATURDAY ;5;60;2;1;2;0;0;0
SATURDAY ;9;19;5;1;2;1;0;3
FRIDAY   ;8;0;3;1;2;0;0;3
FRIDAY   ;10;38;5;1;2;0;0;3
WEDNESDAY;5;7;1;1;1;0;0;3
SATURDAY ;9;44;6;1;1;0;0;3
MONDAY   ;4;9;1;1;1;0;0;3
TUESDAY  ;8;47;4;1;2;0;0;3
SATURDAY ;5;78;2;1;2;0;0;3
FRIDAY   ;5;2;1;1;1;0;0;3
THURSDAY ;3;0;1;1;2;0;0;3
FRIDAY   ;3;5;2;1;2;0;0;3
WEDNESDAY;10;6;1;1;1;0;0;3
SUNDAY   ;3;0;1;1;2;0;0;3
SATURDAY ;1;0;1;1;2;0;0;3
TUESDAY  ;9;57;1;1;1;0;0;3
TUESDAY  ;5;0;1;1;1;0;0;3
TUESDAY  ;4;30;6;1;2;0;0;3
MONDAY   ;6;91;3;1;2;0;0;3
TUESDAY  ;10;35;1;1;1;0;0;3
MONDAY   ;8;61;2;1;2;0;0;3
MONDAY   ;1;115;5;1;2;0;0;3
FRIDAY   ;10;8;2;1;2;0;0;3
MONDAY   ;10;16;5;1;2;0;0;3
TUESDAY  ;9;13;5;1;1;0;0;3
WEDNESDAY;9;9;1;1;1;0;0;3
WEDNESDAY;5;27;1;1;1;0;0;3
